anomaly_idx,manufacturer,retailer,anomaly_score,match_rank,match_distance,match_recovery_days,match_response_type,match_disruption_type,match_industry
243,SUN PHARMA GLOBAL INC,PEOPLES PHARMACY #2188 (IA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
243,SUN PHARMA GLOBAL INC,PEOPLES PHARMACY #2188 (IA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
244,MALLINCKRODT LLC,PEOPLES PHARMACY #6526 (WA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
244,MALLINCKRODT LLC,PEOPLES PHARMACY #6526 (WA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
244,MALLINCKRODT LLC,PEOPLES PHARMACY #6526 (WA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
245,WATSON LABORATORIES INC,PUBLIX PHARMACY #6189 (IA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
245,WATSON LABORATORIES INC,PUBLIX PHARMACY #6189 (IA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
245,WATSON LABORATORIES INC,PUBLIX PHARMACY #6189 (IA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
246,AMNEAL PHARMACEUTICALS LLC,FAMILY CARE PHARMACY #6878 (OR),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
246,AMNEAL PHARMACEUTICALS LLC,FAMILY CARE PHARMACY #6878 (OR),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
246,AMNEAL PHARMACEUTICALS LLC,FAMILY CARE PHARMACY #6878 (OR),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
247,SANDOZ INC,SUNRISE PHARMACY #9718 (HI),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
247,SANDOZ INC,SUNRISE PHARMACY #9718 (HI),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
247,SANDOZ INC,SUNRISE PHARMACY #9718 (HI),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
248,RHODES TECHNOLOGIES,RITE AID #8888 (NY),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
248,RHODES TECHNOLOGIES,RITE AID #8888 (NY),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
248,RHODES TECHNOLOGIES,RITE AID #8888 (NY),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
249,QUALITEST PHARMACEUTICALS,GOOD NEIGHBOR PHARMACY #2494 (WV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
249,QUALITEST PHARMACEUTICALS,GOOD NEIGHBOR PHARMACY #2494 (WV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
249,QUALITEST PHARMACEUTICALS,GOOD NEIGHBOR PHARMACY #2494 (WV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
250,QUALITEST PHARMACEUTICALS,CVS PHARMACY #5523 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
250,QUALITEST PHARMACEUTICALS,CVS PHARMACY #5523 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
250,QUALITEST PHARMACEUTICALS,CVS PHARMACY #5523 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
251,PAR PHARMACEUTICAL INC,MEDICO PHARMACY #2821 (FL),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
251,PAR PHARMACEUTICAL INC,MEDICO PHARMACY #2821 (FL),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
251,PAR PHARMACEUTICAL INC,MEDICO PHARMACY #2821 (FL),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
252,LANNETT COMPANY INC,RITE AID #9223 (WV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
252,LANNETT COMPANY INC,RITE AID #9223 (WV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
252,LANNETT COMPANY INC,RITE AID #9223 (WV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
253,VINTAGE PHARMACEUTICALS LLC,FAMILY CARE PHARMACY #9427 (IN),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
253,VINTAGE PHARMACEUTICALS LLC,FAMILY CARE PHARMACY #9427 (IN),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
253,VINTAGE PHARMACEUTICALS LLC,FAMILY CARE PHARMACY #9427 (IN),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
254,IMPAX LABORATORIES INC,HEALTH MART PHARMACY #6716 (UT),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
254,IMPAX LABORATORIES INC,HEALTH MART PHARMACY #6716 (UT),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
254,IMPAX LABORATORIES INC,HEALTH MART PHARMACY #6716 (UT),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
255,PURDUE PHARMA LP,SUNRISE PHARMACY #7702 (NC),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
255,PURDUE PHARMA LP,SUNRISE PHARMACY #7702 (NC),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
255,PURDUE PHARMA LP,SUNRISE PHARMACY #7702 (NC),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
256,VINTAGE PHARMACEUTICALS LLC,PUBLIX PHARMACY #3391 (SD),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
256,VINTAGE PHARMACEUTICALS LLC,PUBLIX PHARMACY #3391 (SD),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
256,VINTAGE PHARMACEUTICALS LLC,PUBLIX PHARMACY #3391 (SD),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
257,ACTAVIS PHARMA INC,RITE AID #5178 (ND),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
257,ACTAVIS PHARMA INC,RITE AID #5178 (ND),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
257,ACTAVIS PHARMA INC,RITE AID #5178 (ND),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
258,PURDUE PHARMA LP,VILLAGE PHARMACY #6515 (MT),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
258,PURDUE PHARMA LP,VILLAGE PHARMACY #6515 (MT),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
258,PURDUE PHARMA LP,VILLAGE PHARMACY #6515 (MT),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
259,ENDO PHARMACEUTICALS INC,CORNER DRUG STORE #6823 (NY),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
259,ENDO PHARMACEUTICALS INC,CORNER DRUG STORE #6823 (NY),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
259,ENDO PHARMACEUTICALS INC,CORNER DRUG STORE #6823 (NY),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
260,PAR PHARMACEUTICAL INC,SUNRISE PHARMACY #7916 (MT),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
260,PAR PHARMACEUTICAL INC,SUNRISE PHARMACY #7916 (MT),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
260,PAR PHARMACEUTICAL INC,SUNRISE PHARMACY #7916 (MT),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
261,QUALITEST PHARMACEUTICALS,HARRIS TEETER PHARMACY #6458 (CO),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
261,QUALITEST PHARMACEUTICALS,HARRIS TEETER PHARMACY #6458 (CO),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
261,QUALITEST PHARMACEUTICALS,HARRIS TEETER PHARMACY #6458 (CO),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
262,QUALITEST PHARMACEUTICALS,GOOD NEIGHBOR PHARMACY #2848 (MT),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
262,QUALITEST PHARMACEUTICALS,GOOD NEIGHBOR PHARMACY #2848 (MT),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
262,QUALITEST PHARMACEUTICALS,GOOD NEIGHBOR PHARMACY #2848 (MT),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
263,CADISTA PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #5339 (PA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
263,CADISTA PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #5339 (PA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
263,CADISTA PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #5339 (PA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
264,PURDUE PHARMA LP,RITE AID #9329 (MN),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
264,PURDUE PHARMA LP,RITE AID #9329 (MN),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
264,PURDUE PHARMA LP,RITE AID #9329 (MN),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
265,PAR PHARMACEUTICAL INC,FAMILY CARE PHARMACY #5952 (MI),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
265,PAR PHARMACEUTICAL INC,FAMILY CARE PHARMACY #5952 (MI),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
265,PAR PHARMACEUTICAL INC,FAMILY CARE PHARMACY #5952 (MI),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
266,MYLAN PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #6503 (MO),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
266,MYLAN PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #6503 (MO),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
266,MYLAN PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #6503 (MO),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
267,CADISTA PHARMACEUTICALS INC,HOMETOWN PHARMACY #8919 (KY),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
267,CADISTA PHARMACEUTICALS INC,HOMETOWN PHARMACY #8919 (KY),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
267,CADISTA PHARMACEUTICALS INC,HOMETOWN PHARMACY #8919 (KY),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
268,SUN PHARMA GLOBAL INC,KROGER PHARMACY #8420 (MT),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
268,SUN PHARMA GLOBAL INC,KROGER PHARMACY #8420 (MT),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
268,SUN PHARMA GLOBAL INC,KROGER PHARMACY #8420 (MT),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
269,PAR PHARMACEUTICAL INC,CORNER DRUG STORE #9113 (HI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
269,PAR PHARMACEUTICAL INC,CORNER DRUG STORE #9113 (HI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
269,PAR PHARMACEUTICAL INC,CORNER DRUG STORE #9113 (HI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
270,MYLAN PHARMACEUTICALS INC,MAIN STREET PHARMACY #4930 (VA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
270,MYLAN PHARMACEUTICALS INC,MAIN STREET PHARMACY #4930 (VA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
270,MYLAN PHARMACEUTICALS INC,MAIN STREET PHARMACY #4930 (VA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
271,IMPAX LABORATORIES INC,PEOPLES PHARMACY #5739 (CO),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
271,IMPAX LABORATORIES INC,PEOPLES PHARMACY #5739 (CO),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
271,IMPAX LABORATORIES INC,PEOPLES PHARMACY #5739 (CO),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
272,QUALITEST PHARMACEUTICALS,RITE AID #2593 (ID),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
272,QUALITEST PHARMACEUTICALS,RITE AID #2593 (ID),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
272,QUALITEST PHARMACEUTICALS,RITE AID #2593 (ID),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
273,ABBOTT LABORATORIES,HEALTH MART PHARMACY #8461 (GA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
273,ABBOTT LABORATORIES,HEALTH MART PHARMACY #8461 (GA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
273,ABBOTT LABORATORIES,HEALTH MART PHARMACY #8461 (GA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
274,VINTAGE PHARMACEUTICALS LLC,RITE AID #3349 (TN),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
274,VINTAGE PHARMACEUTICALS LLC,RITE AID #3349 (TN),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
274,VINTAGE PHARMACEUTICALS LLC,RITE AID #3349 (TN),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
275,ENDO PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #5423 (HI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
275,ENDO PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #5423 (HI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
275,ENDO PHARMACEUTICALS INC,HARRIS TEETER PHARMACY #5423 (HI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
276,PAR PHARMACEUTICAL INC,VILLAGE PHARMACY #3392 (NY),3,1,0.9391,135.0,Production Reroute,Geopolitical,Consumer Goods
276,PAR PHARMACEUTICAL INC,VILLAGE PHARMACY #3392 (NY),3,2,1.1755,151.0,Production Reroute,Cyber Attack,Automotive
276,PAR PHARMACEUTICAL INC,VILLAGE PHARMACY #3392 (NY),3,3,1.1886,89.0,Combined Strategy,Geopolitical,Consumer Goods
277,ENDO PHARMACEUTICALS INC,WINN-DIXIE PHARMACY #2880 (MI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
277,ENDO PHARMACEUTICALS INC,WINN-DIXIE PHARMACY #2880 (MI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
277,ENDO PHARMACEUTICALS INC,WINN-DIXIE PHARMACY #2880 (MI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
278,RHODES TECHNOLOGIES,WALGREENS #3078 (MA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
278,RHODES TECHNOLOGIES,WALGREENS #3078 (MA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
278,RHODES TECHNOLOGIES,WALGREENS #3078 (MA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
279,MYLAN PHARMACEUTICALS INC,VILLAGE PHARMACY #8600 (HI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
279,MYLAN PHARMACEUTICALS INC,VILLAGE PHARMACY #8600 (HI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
279,MYLAN PHARMACEUTICALS INC,VILLAGE PHARMACY #8600 (HI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
280,QUALITEST PHARMACEUTICALS,KROGER PHARMACY #4771 (NV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
280,QUALITEST PHARMACEUTICALS,KROGER PHARMACY #4771 (NV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
280,QUALITEST PHARMACEUTICALS,KROGER PHARMACY #4771 (NV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
281,MYLAN PHARMACEUTICALS INC,WALMART PHARMACY #2083 (MI),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
281,MYLAN PHARMACEUTICALS INC,WALMART PHARMACY #2083 (MI),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
281,MYLAN PHARMACEUTICALS INC,WALMART PHARMACY #2083 (MI),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
282,RHODES TECHNOLOGIES,CORNER DRUG STORE #1973 (TX),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
282,RHODES TECHNOLOGIES,CORNER DRUG STORE #1973 (TX),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
282,RHODES TECHNOLOGIES,CORNER DRUG STORE #1973 (TX),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
283,MYLAN PHARMACEUTICALS INC,PEOPLES PHARMACY #6564 (IN),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
283,MYLAN PHARMACEUTICALS INC,PEOPLES PHARMACY #6564 (IN),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
283,MYLAN PHARMACEUTICALS INC,PEOPLES PHARMACY #6564 (IN),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
284,ABBOTT LABORATORIES,COMMUNITY PHARMACY #2700 (OK),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
284,ABBOTT LABORATORIES,COMMUNITY PHARMACY #2700 (OK),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
284,ABBOTT LABORATORIES,COMMUNITY PHARMACY #2700 (OK),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
285,SUN PHARMA GLOBAL INC,WALGREENS #5730 (AR),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
285,SUN PHARMA GLOBAL INC,WALGREENS #5730 (AR),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
285,SUN PHARMA GLOBAL INC,WALGREENS #5730 (AR),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
286,TEVA PHARMACEUTICALS USA INC,FAMILY CARE PHARMACY #2731 (OH),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
286,TEVA PHARMACEUTICALS USA INC,FAMILY CARE PHARMACY #2731 (OH),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
286,TEVA PHARMACEUTICALS USA INC,FAMILY CARE PHARMACY #2731 (OH),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
287,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #5346 (KS),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
287,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #5346 (KS),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
287,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #5346 (KS),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
288,ABBOTT LABORATORIES,GOOD NEIGHBOR PHARMACY #4482 (NJ),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
288,ABBOTT LABORATORIES,GOOD NEIGHBOR PHARMACY #4482 (NJ),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
288,ABBOTT LABORATORIES,GOOD NEIGHBOR PHARMACY #4482 (NJ),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
289,MYLAN PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #7379 (WA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
289,MYLAN PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #7379 (WA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
289,MYLAN PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #7379 (WA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
290,PAR PHARMACEUTICAL INC,HARRIS TEETER PHARMACY #3473 (WV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
290,PAR PHARMACEUTICAL INC,HARRIS TEETER PHARMACY #3473 (WV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
290,PAR PHARMACEUTICAL INC,HARRIS TEETER PHARMACY #3473 (WV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
291,LANNETT COMPANY INC,VILLAGE PHARMACY #3051 (SD),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
291,LANNETT COMPANY INC,VILLAGE PHARMACY #3051 (SD),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
291,LANNETT COMPANY INC,VILLAGE PHARMACY #3051 (SD),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
292,SANDOZ INC,MEDICO PHARMACY #4635 (MT),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
292,SANDOZ INC,MEDICO PHARMACY #4635 (MT),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
292,SANDOZ INC,MEDICO PHARMACY #4635 (MT),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
293,CADISTA PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #2150 (CA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
293,CADISTA PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #2150 (CA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
293,CADISTA PHARMACEUTICALS INC,GOOD NEIGHBOR PHARMACY #2150 (CA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
294,MYLAN PHARMACEUTICALS INC,WALGREENS #7353 (OK),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
294,MYLAN PHARMACEUTICALS INC,WALGREENS #7353 (OK),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
294,MYLAN PHARMACEUTICALS INC,WALGREENS #7353 (OK),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
295,PURDUE PHARMA LP,COMMUNITY PHARMACY #9484 (NV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
295,PURDUE PHARMA LP,COMMUNITY PHARMACY #9484 (NV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
295,PURDUE PHARMA LP,COMMUNITY PHARMACY #9484 (NV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
296,ACTAVIS PHARMA INC,HARRIS TEETER PHARMACY #3473 (WV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
296,ACTAVIS PHARMA INC,HARRIS TEETER PHARMACY #3473 (WV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
296,ACTAVIS PHARMA INC,HARRIS TEETER PHARMACY #3473 (WV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
297,VINTAGE PHARMACEUTICALS LLC,WINN-DIXIE PHARMACY #1281 (AZ),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
297,VINTAGE PHARMACEUTICALS LLC,WINN-DIXIE PHARMACY #1281 (AZ),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
297,VINTAGE PHARMACEUTICALS LLC,WINN-DIXIE PHARMACY #1281 (AZ),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
298,AMNEAL PHARMACEUTICALS LLC,WALMART PHARMACY #4965 (SC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
298,AMNEAL PHARMACEUTICALS LLC,WALMART PHARMACY #4965 (SC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
298,AMNEAL PHARMACEUTICALS LLC,WALMART PHARMACY #4965 (SC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
299,HIKMA PHARMACEUTICALS,SUNRISE PHARMACY #7702 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
299,HIKMA PHARMACEUTICALS,SUNRISE PHARMACY #7702 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
299,HIKMA PHARMACEUTICALS,SUNRISE PHARMACY #7702 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
300,WATSON LABORATORIES INC,PEOPLES PHARMACY #2660 (NC),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
300,WATSON LABORATORIES INC,PEOPLES PHARMACY #2660 (NC),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
300,WATSON LABORATORIES INC,PEOPLES PHARMACY #2660 (NC),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
301,SANDOZ INC,WALMART PHARMACY #5220 (ME),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
301,SANDOZ INC,WALMART PHARMACY #5220 (ME),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
301,SANDOZ INC,WALMART PHARMACY #5220 (ME),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
302,RHODES TECHNOLOGIES,PEOPLES PHARMACY #2660 (NC),3,1,0.8823,74.0,Alternative Supplier,Cyber Attack,Automotive
302,RHODES TECHNOLOGIES,PEOPLES PHARMACY #2660 (NC),3,2,0.9256,55.0,Alternative Supplier,Natural Disaster,Electronics
302,RHODES TECHNOLOGIES,PEOPLES PHARMACY #2660 (NC),3,3,1.0486,88.0,Alternative Supplier,Natural Disaster,Automotive
303,SUN PHARMA GLOBAL INC,GOOD NEIGHBOR PHARMACY #2494 (WV),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
303,SUN PHARMA GLOBAL INC,GOOD NEIGHBOR PHARMACY #2494 (WV),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
303,SUN PHARMA GLOBAL INC,GOOD NEIGHBOR PHARMACY #2494 (WV),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
304,CADISTA PHARMACEUTICALS INC,WALGREENS #4628 (WA),2,1,1.7338,74.0,Alternative Supplier,Cyber Attack,Automotive
304,CADISTA PHARMACEUTICALS INC,WALGREENS #4628 (WA),2,2,1.7771,55.0,Alternative Supplier,Natural Disaster,Electronics
304,CADISTA PHARMACEUTICALS INC,WALGREENS #4628 (WA),2,3,1.9606,28.0,Alternative Supplier,Natural Disaster,Electronics
305,ENDO PHARMACEUTICALS INC,HOMETOWN PHARMACY #1142 (NE),4,1,0.0876,135.0,Production Reroute,Geopolitical,Consumer Goods
305,ENDO PHARMACEUTICALS INC,HOMETOWN PHARMACY #1142 (NE),4,2,0.3241,151.0,Production Reroute,Cyber Attack,Automotive
305,ENDO PHARMACEUTICALS INC,HOMETOWN PHARMACY #1142 (NE),4,3,0.3372,89.0,Combined Strategy,Geopolitical,Consumer Goods
